Sno,Date,Time,State/UnionTerritory,Confirmed,latitude,longitude
1,30-01-2020,6:00 PM,Kerala,1,10.8505,76.2711
2,31-01-2020,6:00 PM,Kerala,1,10.8505,76.2711
3,01-02-2020,6:00 PM,Kerala,2,10.8505,76.2711
4,02-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
5,03-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
6,04-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
7,05-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
8,06-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
9,07-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
10,08-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
11,09-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
12,10-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
13,11-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
14,12-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
15,13-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
16,14-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
17,15-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
18,16-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
19,17-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
20,18-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
21,19-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
22,20-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
23,21-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
24,22-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
25,23-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
26,24-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
27,25-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
28,26-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
29,27-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
30,28-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
31,29-02-2020,6:00 PM,Kerala,3,10.8505,76.2711
32,01-03-2020,6:00 PM,Kerala,3,10.8505,76.2711
33,02-03-2020,6:00 PM,Telengana,1,18.1124,79.0193
34,02-03-2020,6:00 PM,Kerala,3,10.8505,76.2711
35,02-03-2020,6:00 PM,Delhi,1,28.7041,77.1025
36,03-03-2020,6:00 PM,Telengana,1,18.1124,79.0193
37,03-03-2020,6:00 PM,Rajasthan,1,27.0238,74.2179
38,03-03-2020,6:00 PM,Kerala,3,10.8505,76.2711
39,03-03-2020,6:00 PM,Delhi,1,28.7041,77.1025
40,04-03-2020,6:00 PM,Uttar Pradesh,6,26.8467,80.9462
41,04-03-2020,6:00 PM,Kerala,3,10.8505,76.2711
42,04-03-2020,6:00 PM,Haryana,2,29.0588,76.0856
43,04-03-2020,6:00 PM,Delhi,1,28.7041,77.1025
44,04-03-2020,6:00 PM,Telengana,1,18.1124,79.0193
45,04-03-2020,6:00 PM,Rajasthan,15,27.0238,74.2179
46,05-03-2020,6:00 PM,Delhi,2,28.7041,77.1025
47,05-03-2020,6:00 PM,Haryana,2,29.0588,76.0856
48,05-03-2020,6:00 PM,Kerala,3,10.8505,76.2711
49,05-03-2020,6:00 PM,Rajasthan,15,27.0238,74.2179
50,05-03-2020,6:00 PM,Telengana,1,18.1124,79.0193
51,05-03-2020,6:00 PM,Uttar Pradesh,7,26.8467,80.9462
52,06-03-2020,6:00 PM,Delhi,3,28.7041,77.1025
53,06-03-2020,6:00 PM,Haryana,2,29.0588,76.0856
54,06-03-2020,6:00 PM,Kerala,3,10.8505,76.2711
55,06-03-2020,6:00 PM,Rajasthan,15,27.0238,74.2179
56,06-03-2020,6:00 PM,Uttar Pradesh,7,26.8467,80.9462
57,06-03-2020,6:00 PM,Telengana,1,18.1124,79.0193
58,07-03-2020,6:00 PM,Kerala,3,10.8505,76.2711
59,07-03-2020,6:00 PM,Uttar Pradesh,7,26.8467,80.9462
60,07-03-2020,6:00 PM,Ladakh,2,34.1525,77.577
61,07-03-2020,6:00 PM,Telengana,1,18.1124,79.0193
62,07-03-2020,6:00 PM,Tamil Nadu,1,11.1271,78.6569
63,07-03-2020,6:00 PM,Delhi,3,28.7041,77.1025
64,07-03-2020,6:00 PM,Haryana,2,29.0588,76.0856
65,07-03-2020,6:00 PM,Rajasthan,15,27.0238,74.2179
66,08-03-2020,6:00 PM,Ladakh,2,34.1525,77.577
67,08-03-2020,6:00 PM,Telengana,1,18.1124,79.0193
68,08-03-2020,6:00 PM,Tamil Nadu,1,11.1271,78.6569
69,08-03-2020,6:00 PM,Rajasthan,15,27.0238,74.2179
70,08-03-2020,6:00 PM,Kerala,8,10.8505,76.2711
71,08-03-2020,6:00 PM,Haryana,2,29.0588,76.0856
72,08-03-2020,6:00 PM,Delhi,3,28.7041,77.1025
73,08-03-2020,6:00 PM,Uttar Pradesh,7,26.8467,80.9462
74,09-03-2020,6:00 PM,Ladakh,2,34.1525,77.577
75,09-03-2020,6:00 PM,Karnataka,1,15.3173,75.7139
76,09-03-2020,6:00 PM,Kerala,9,10.8505,76.2711
77,09-03-2020,6:00 PM,Maharashtra,2,19.7515,75.7139
78,09-03-2020,6:00 PM,Punjab,1,31.1471,75.3415
79,09-03-2020,6:00 PM,Rajasthan,15,27.0238,74.2179
80,09-03-2020,6:00 PM,Tamil Nadu,1,11.1271,78.6569
81,09-03-2020,6:00 PM,Telengana,1,18.1124,79.0193
82,09-03-2020,6:00 PM,Jammu and Kashmir,1,33.7782,76.5762
83,09-03-2020,6:00 PM,Uttar Pradesh,7,26.8467,80.9462
84,09-03-2020,6:00 PM,Haryana,2,29.0588,76.0856
85,09-03-2020,6:00 PM,Delhi,4,28.7041,77.1025
86,10-03-2020,6:00 PM,Uttar Pradesh,7,26.8467,80.9462
87,10-03-2020,6:00 PM,Ladakh,2,34.1525,77.577
88,10-03-2020,6:00 PM,Delhi,4,28.7041,77.1025
89,10-03-2020,6:00 PM,Haryana,2,29.0588,76.0856
90,10-03-2020,6:00 PM,Karnataka,4,15.3173,75.7139
91,10-03-2020,6:00 PM,Kerala,15,10.8505,76.2711
92,10-03-2020,6:00 PM,Maharashtra,5,19.7515,75.7139
93,10-03-2020,6:00 PM,Punjab,1,31.1471,75.3415
94,10-03-2020,6:00 PM,Rajasthan,15,27.0238,74.2179
95,10-03-2020,6:00 PM,Tamil Nadu,1,11.1271,78.6569
96,10-03-2020,6:00 PM,Telengana,1,18.1124,79.0193
97,10-03-2020,6:00 PM,Jammu and Kashmir,1,33.7782,76.5762
98,11-03-2020,6:00 PM,Maharashtra,2,19.7515,75.7139
99,11-03-2020,6:00 PM,Delhi,5,28.7041,77.1025
100,11-03-2020,6:00 PM,Haryana,14,29.0588,76.0856
101,11-03-2020,6:00 PM,Kerala,17,10.8505,76.2711
102,11-03-2020,6:00 PM,Rajasthan,3,27.0238,74.2179
103,11-03-2020,6:00 PM,Telengana,1,18.1124,79.0193
104,11-03-2020,6:00 PM,Uttar Pradesh,9,26.8467,80.9462
105,11-03-2020,6:00 PM,Ladakh,2,34.1525,77.577
106,11-03-2020,6:00 PM,Tamil Nadu,1,11.1271,78.6569
107,11-03-2020,6:00 PM,Jammu and Kashmir,1,33.7782,76.5762
108,11-03-2020,6:00 PM,Punjab,1,31.1471,75.3415
109,11-03-2020,6:00 PM,Karnataka,4,15.3173,75.7139
110,12-03-2020,6:00 PM,Delhi,6,28.7041,77.1025
111,12-03-2020,6:00 PM,Haryana,14,29.0588,76.0856
112,12-03-2020,6:00 PM,Kerala,17,10.8505,76.2711
113,12-03-2020,6:00 PM,Rajasthan,3,27.0238,74.2179
114,12-03-2020,6:00 PM,Telengana,1,18.1124,79.0193
115,12-03-2020,6:00 PM,Uttar Pradesh,11,26.8467,80.9462
116,12-03-2020,6:00 PM,Ladakh,3,34.1525,77.577
117,12-03-2020,6:00 PM,Tamil Nadu,1,11.1271,78.6569
118,12-03-2020,6:00 PM,Jammu and Kashmir,1,33.7782,76.5762
119,12-03-2020,6:00 PM,Punjab,1,31.1471,75.3415
120,12-03-2020,6:00 PM,Karnataka,4,15.3173,75.7139
121,12-03-2020,6:00 PM,Maharashtra,11,19.7515,75.7139
122,12-03-2020,6:00 PM,Andhra Pradesh,1,15.9129,79.74
123,13-03-2020,6:00 PM,Delhi,6,28.7041,77.1025
124,13-03-2020,6:00 PM,Haryana,14,29.0588,76.0856
125,13-03-2020,6:00 PM,Kerala,19,10.8505,76.2711
126,13-03-2020,6:00 PM,Rajasthan,3,27.0238,74.2179
127,13-03-2020,6:00 PM,Telengana,1,18.1124,79.0193
128,13-03-2020,6:00 PM,Uttar Pradesh,11,26.8467,80.9462
129,13-03-2020,6:00 PM,Ladakh,3,34.1525,77.577
130,13-03-2020,6:00 PM,Tamil Nadu,1,11.1271,78.6569
131,13-03-2020,6:00 PM,Jammu and Kashmir,1,33.7782,76.5762
132,13-03-2020,6:00 PM,Punjab,1,31.1471,75.3415
133,13-03-2020,6:00 PM,Karnataka,6,15.3173,75.7139
134,13-03-2020,6:00 PM,Maharashtra,14,19.7515,75.7139
135,13-03-2020,6:00 PM,Andhra Pradesh,1,15.9129,79.74
136,14-03-2020,6:00 PM,Delhi,7,28.7041,77.1025
137,14-03-2020,6:00 PM,Haryana,14,29.0588,76.0856
138,14-03-2020,6:00 PM,Kerala,19,10.8505,76.2711
139,14-03-2020,6:00 PM,Rajasthan,3,27.0238,74.2179
140,14-03-2020,6:00 PM,Telengana,1,18.1124,79.0193
141,14-03-2020,6:00 PM,Uttar Pradesh,12,26.8467,80.9462
142,14-03-2020,6:00 PM,Ladakh,3,34.1525,77.577
143,14-03-2020,6:00 PM,Tamil Nadu,1,11.1271,78.6569
144,14-03-2020,6:00 PM,Jammu and Kashmir,2,33.7782,76.5762
145,14-03-2020,6:00 PM,Punjab,1,31.1471,75.3415
146,14-03-2020,6:00 PM,Karnataka,6,15.3173,75.7139
147,14-03-2020,6:00 PM,Maharashtra,14,19.7515,75.7139
148,14-03-2020,6:00 PM,Andhra Pradesh,1,15.9129,79.74
149,15-03-2020,6:00 PM,Andhra Pradesh,1,15.9129,79.74
150,15-03-2020,6:00 PM,Delhi,7,28.7041,77.1025
151,15-03-2020,6:00 PM,Haryana,14,29.0588,76.0856
152,15-03-2020,6:00 PM,Karnataka,6,15.3173,75.7139
153,15-03-2020,6:00 PM,Kerala,22,10.8505,76.2711
154,15-03-2020,6:00 PM,Maharashtra,32,19.7515,75.7139
155,15-03-2020,6:00 PM,Punjab,1,31.1471,75.3415
156,15-03-2020,6:00 PM,Rajasthan,4,27.0238,74.2179
157,15-03-2020,6:00 PM,Tamil Nadu,1,11.1271,78.6569
158,15-03-2020,6:00 PM,Telengana,3,18.1124,79.0193
159,15-03-2020,6:00 PM,Jammu and Kashmir,2,33.7782,76.5762
160,15-03-2020,6:00 PM,Ladakh,3,34.1525,77.577
161,15-03-2020,6:00 PM,Uttar Pradesh,13,26.8467,80.9462
162,15-03-2020,6:00 PM,Uttarakhand,1,30.0668,79.0193
163,16-03-2020,6:00 PM,Andhra Pradesh,1,15.9129,79.74
164,16-03-2020,6:00 PM,Delhi,7,28.7041,77.1025
165,16-03-2020,6:00 PM,Haryana,14,29.0588,76.0856
166,16-03-2020,6:00 PM,Karnataka,6,15.3173,75.7139
167,16-03-2020,6:00 PM,Kerala,23,10.8505,76.2711
168,16-03-2020,6:00 PM,Maharashtra,32,19.7515,75.7139
169,16-03-2020,6:00 PM,Odisha,1,20.9517,85.0985
170,16-03-2020,6:00 PM,Punjab,1,31.1471,75.3415
171,16-03-2020,6:00 PM,Rajasthan,4,27.0238,74.2179
172,16-03-2020,6:00 PM,Tamil Nadu,1,11.1271,78.6569
173,16-03-2020,6:00 PM,Telengana,3,18.1124,79.0193
174,16-03-2020,6:00 PM,Jammu and Kashmir,3,33.7782,76.5762
175,16-03-2020,6:00 PM,Ladakh,4,34.1525,77.577
176,16-03-2020,6:00 PM,Uttar Pradesh,13,26.8467,80.9462
177,16-03-2020,6:00 PM,Uttarakhand,1,30.0668,79.0193
178,17-03-2020,6:00 PM,Andhra Pradesh,1,15.9129,79.74
179,17-03-2020,6:00 PM,Delhi,8,28.7041,77.1025
180,17-03-2020,6:00 PM,Haryana,15,29.0588,76.0856
181,17-03-2020,6:00 PM,Karnataka,11,15.3173,75.7139
182,17-03-2020,6:00 PM,Kerala,26,10.8505,76.2711
183,17-03-2020,6:00 PM,Maharashtra,39,19.7515,75.7139
184,17-03-2020,6:00 PM,Odisha,1,20.9517,85.0985
185,17-03-2020,6:00 PM,Punjab,1,31.1471,75.3415
186,17-03-2020,6:00 PM,Rajasthan,4,27.0238,74.2179
187,17-03-2020,6:00 PM,Tamil Nadu,1,11.1271,78.6569
188,17-03-2020,6:00 PM,Telengana,5,18.1124,79.0193
189,17-03-2020,6:00 PM,Jammu and Kashmir,3,33.7782,76.5762
190,17-03-2020,6:00 PM,Ladakh,6,34.1525,77.577
191,17-03-2020,6:00 PM,Uttar Pradesh,15,26.8467,80.9462
192,17-03-2020,6:00 PM,Uttarakhand,1,30.0668,79.0193
193,18-03-2020,6:00 PM,Andhra Pradesh,1,15.9129,79.74
194,18-03-2020,6:00 PM,Delhi,10,28.7041,77.1025
195,18-03-2020,6:00 PM,Haryana,17,29.0588,76.0856
196,18-03-2020,6:00 PM,Karnataka,11,15.3173,75.7139
197,18-03-2020,6:00 PM,Kerala,27,10.8505,76.2711
198,18-03-2020,6:00 PM,Maharashtra,42,19.7515,75.7139
199,18-03-2020,6:00 PM,Odisha,1,20.9517,85.0985
200,18-03-2020,6:00 PM,Puducherry,1,11.9416,79.8083
201,18-03-2020,6:00 PM,Punjab,1,31.1471,75.3415
202,18-03-2020,6:00 PM,Rajasthan,4,27.0238,74.2179
203,18-03-2020,6:00 PM,Tamil Nadu,1,11.1271,78.6569
204,18-03-2020,6:00 PM,Telengana,6,18.1124,79.0193
205,18-03-2020,6:00 PM,Jammu and Kashmir,3,33.7782,76.5762
206,18-03-2020,6:00 PM,Ladakh,8,34.1525,77.577
207,18-03-2020,6:00 PM,Uttar Pradesh,16,26.8467,80.9462
208,18-03-2020,6:00 PM,Uttarakhand,1,30.0668,79.0193
209,18-03-2020,6:00 PM,West Bengal,1,22.9868,87.855
210,19-03-2020,6:00 PM,Andhra Pradesh,2,15.9129,79.74
211,19-03-2020,6:00 PM,Chhattisgarh,1,21.2787,81.8661
212,19-03-2020,6:00 PM,Delhi,12,28.7041,77.1025
213,19-03-2020,6:00 PM,Haryana,17,29.0588,76.0856
214,19-03-2020,6:00 PM,Karnataka,14,15.3173,75.7139
215,19-03-2020,6:00 PM,Kerala,27,10.8505,76.2711
216,19-03-2020,6:00 PM,Maharashtra,47,19.7515,75.7139
217,19-03-2020,6:00 PM,Odisha,1,20.9517,85.0985
218,19-03-2020,6:00 PM,Puducherry,1,11.9416,79.8083
219,19-03-2020,6:00 PM,Punjab,2,31.1471,75.3415
220,19-03-2020,6:00 PM,Rajasthan,7,27.0238,74.2179
221,19-03-2020,6:00 PM,Tamil Nadu,2,11.1271,78.6569
222,19-03-2020,6:00 PM,Telengana,6,18.1124,79.0193
223,19-03-2020,6:00 PM,Chandigarh,1,30.7333,76.7794
224,19-03-2020,6:00 PM,Jammu and Kashmir,4,33.7782,76.5762
225,19-03-2020,6:00 PM,Ladakh,8,34.1525,77.577
226,19-03-2020,6:00 PM,Uttar Pradesh,19,26.8467,80.9462
227,19-03-2020,6:00 PM,Uttarakhand,1,30.0668,79.0193
228,19-03-2020,6:00 PM,West Bengal,1,22.9868,87.855
229,20-03-2020,6:00 PM,Andhra Pradesh,3,15.9129,79.74
230,20-03-2020,6:00 PM,Chhattisgarh,1,21.2787,81.8661
231,20-03-2020,6:00 PM,Delhi,17,28.7041,77.1025
232,20-03-2020,6:00 PM,Gujarat,5,22.2587,71.1924
233,20-03-2020,6:00 PM,Haryana,17,29.0588,76.0856
234,20-03-2020,6:00 PM,Karnataka,15,15.3173,75.7139
235,20-03-2020,6:00 PM,Kerala,28,10.8505,76.2711
236,20-03-2020,6:00 PM,Maharashtra,52,19.7515,75.7139
237,20-03-2020,6:00 PM,Odisha,2,20.9517,85.0985
238,20-03-2020,6:00 PM,Puducherry,1,11.9416,79.8083
239,20-03-2020,6:00 PM,Punjab,2,31.1471,75.3415
240,20-03-2020,6:00 PM,Rajasthan,17,27.0238,74.2179
241,20-03-2020,6:00 PM,Tamil Nadu,3,11.1271,78.6569
242,20-03-2020,6:00 PM,Telengana,17,18.1124,79.0193
243,20-03-2020,6:00 PM,Chandigarh,1,30.7333,76.7794
244,20-03-2020,6:00 PM,Jammu and Kashmir,4,33.7782,76.5762
245,20-03-2020,6:00 PM,Ladakh,10,34.1525,77.577
246,20-03-2020,6:00 PM,Uttar Pradesh,23,26.8467,80.9462
247,20-03-2020,6:00 PM,Uttarakhand,3,30.0668,79.0193
248,20-03-2020,6:00 PM,West Bengal,2,22.9868,87.855
249,21-03-2020,6:00 PM,Andhra Pradesh,3,15.9129,79.74
250,21-03-2020,6:00 PM,Chhattisgarh,1,21.2787,81.8661
251,21-03-2020,6:00 PM,Delhi,26,28.7041,77.1025
252,21-03-2020,6:00 PM,Gujarat,7,22.2587,71.1924
253,21-03-2020,6:00 PM,Haryana,17,29.0588,76.0856
254,21-03-2020,6:00 PM,Himachal Pradesh,2,31.1048,77.1734
255,21-03-2020,6:00 PM,Karnataka,15,15.3173,75.7139
256,21-03-2020,6:00 PM,Kerala,40,10.8505,76.2711
257,21-03-2020,6:00 PM,Madhya Pradesh,4,,
258,21-03-2020,6:00 PM,Maharashtra,63,19.7515,75.7139
259,21-03-2020,6:00 PM,Odisha,2,20.9517,85.0985
260,21-03-2020,6:00 PM,Puducherry,1,11.9416,79.8083
261,21-03-2020,6:00 PM,Punjab,13,31.1471,75.3415
262,21-03-2020,6:00 PM,Rajasthan,17,27.0238,74.2179
263,21-03-2020,6:00 PM,Tamil Nadu,3,11.1271,78.6569
264,21-03-2020,6:00 PM,Telengana,21,18.1124,79.0193
265,21-03-2020,6:00 PM,Chandigarh,1,30.7333,76.7794
266,21-03-2020,6:00 PM,Jammu and Kashmir,4,33.7782,76.5762
267,21-03-2020,6:00 PM,Ladakh,13,34.1525,77.577
268,21-03-2020,6:00 PM,Uttar Pradesh,24,26.8467,80.9462
269,21-03-2020,6:00 PM,Uttarakhand,3,30.0668,79.0193
270,21-03-2020,6:00 PM,West Bengal,3,22.9868,87.855
271,22-03-2020,6:00 PM,Andhra Pradesh,5,15.9129,79.74
272,22-03-2020,6:00 PM,Bihar,2,25.0961,85.3131
273,22-03-2020,6:00 PM,Chhattisgarh,1,21.2787,81.8661
274,22-03-2020,6:00 PM,Delhi,29,28.7041,77.1025
275,22-03-2020,6:00 PM,Gujarat,18,22.2587,71.1924
276,22-03-2020,6:00 PM,Haryana,21,29.0588,76.0856
277,22-03-2020,6:00 PM,Himachal Pradesh,2,31.1048,77.1734
278,22-03-2020,6:00 PM,Karnataka,26,15.3173,75.7139
279,22-03-2020,6:00 PM,Kerala,52,10.8505,76.2711
280,22-03-2020,6:00 PM,Madhya Pradesh,4,22.9734,78.6569
281,22-03-2020,6:00 PM,Maharashtra,67,19.7515,75.7139
282,22-03-2020,6:00 PM,Odisha,2,20.9517,85.0985
283,22-03-2020,6:00 PM,Puducherry,1,11.9416,79.8083
284,22-03-2020,6:00 PM,Punjab,21,31.1471,75.3415
285,22-03-2020,6:00 PM,Rajasthan,24,27.0238,74.2179
286,22-03-2020,6:00 PM,Tamil Nadu,7,11.1271,78.6569
287,22-03-2020,6:00 PM,Telengana,22,18.1124,79.0193
288,22-03-2020,6:00 PM,Chandigarh,5,30.7333,76.7794
289,22-03-2020,6:00 PM,Jammu and Kashmir,4,33.7782,76.5762
290,22-03-2020,6:00 PM,Ladakh,13,34.1525,77.577
291,22-03-2020,6:00 PM,Uttar Pradesh,27,26.8467,80.9462
292,22-03-2020,6:00 PM,Uttarakhand,3,30.0668,79.0193
293,22-03-2020,6:00 PM,West Bengal,4,22.9868,87.855
294,23-03-2020,6:00 PM,Andhra Pradesh,7,15.9129,79.74
295,23-03-2020,6:00 PM,Bihar,2,25.0961,85.3131
296,23-03-2020,6:00 PM,Chhattisgarh,1,21.2787,81.8661
297,23-03-2020,6:00 PM,Delhi,29,28.7041,77.1025
298,23-03-2020,6:00 PM,Gujarat,29,22.2587,71.1924
299,23-03-2020,6:00 PM,Haryana,26,29.0588,76.0856
300,23-03-2020,6:00 PM,Himachal Pradesh,2,31.1048,77.1734
301,23-03-2020,6:00 PM,Karnataka,33,15.3173,75.7139
302,23-03-2020,6:00 PM,Kerala,67,10.8505,76.2711
303,23-03-2020,6:00 PM,Madhya Pradesh,6,22.9734,78.6569
304,23-03-2020,6:00 PM,Maharashtra,74,19.7515,75.7139
305,23-03-2020,6:00 PM,Odisha,2,20.9517,85.0985
306,23-03-2020,6:00 PM,Puducherry,1,11.9416,79.8083
307,23-03-2020,6:00 PM,Punjab,21,31.1471,75.3415
308,23-03-2020,6:00 PM,Rajasthan,28,27.0238,74.2179
309,23-03-2020,6:00 PM,Tamil Nadu,9,11.1271,78.6569
310,23-03-2020,6:00 PM,Telengana,32,18.1124,79.0193
311,23-03-2020,6:00 PM,Chandigarh,6,30.7333,76.7794
312,23-03-2020,6:00 PM,Jammu and Kashmir,4,33.7782,76.5762
313,23-03-2020,6:00 PM,Ladakh,13,34.1525,77.577
314,23-03-2020,6:00 PM,Uttar Pradesh,31,26.8467,80.9462
315,23-03-2020,6:00 PM,Uttarakhand,3,30.0668,79.0193
316,23-03-2020,6:00 PM,West Bengal,7,22.9868,87.855
317,24-03-2020,6:00 PM,Andhra Pradesh,8,15.9129,79.74
318,24-03-2020,6:00 PM,Bihar,3,25.0961,85.3131
319,24-03-2020,6:00 PM,Chhattisgarh,1,21.2787,81.8661
320,24-03-2020,6:00 PM,Delhi,30,28.7041,77.1025
321,24-03-2020,6:00 PM,Gujarat,33,22.2587,71.1924
322,24-03-2020,6:00 PM,Haryana,28,29.0588,76.0856
323,24-03-2020,6:00 PM,Himachal Pradesh,3,31.1048,77.1734
324,24-03-2020,6:00 PM,Karnataka,37,15.3173,75.7139
325,24-03-2020,6:00 PM,Kerala,95,10.8505,76.2711
326,24-03-2020,6:00 PM,Madhya Pradesh,7,22.9734,78.6569
327,24-03-2020,6:00 PM,Maharashtra,89,19.7515,75.7139
328,24-03-2020,6:00 PM,Manipur,1,24.6637,93.9063
329,24-03-2020,6:00 PM,Odisha,2,20.9517,85.0985
330,24-03-2020,6:00 PM,Puducherry,1,11.9416,79.8083
331,24-03-2020,6:00 PM,Punjab,29,31.1471,75.3415
332,24-03-2020,6:00 PM,Rajasthan,32,27.0238,74.2179
333,24-03-2020,6:00 PM,Tamil Nadu,15,11.1271,78.6569
334,24-03-2020,6:00 PM,Telengana,35,18.1124,79.0193
335,24-03-2020,6:00 PM,Chandigarh,7,30.7333,76.7794
336,24-03-2020,6:00 PM,Jammu and Kashmir,4,33.7782,76.5762
337,24-03-2020,6:00 PM,Ladakh,13,34.1525,77.577
338,24-03-2020,6:00 PM,Uttar Pradesh,33,26.8467,80.9462
339,24-03-2020,6:00 PM,Uttarakhand,4,30.0668,79.0193
340,24-03-2020,6:00 PM,West Bengal,9,22.9868,87.855
341,25-03-2020,6:00 PM,Andhra Pradesh,9,15.9129,79.74
342,25-03-2020,6:00 PM,Bihar,4,25.0961,85.3131
343,25-03-2020,6:00 PM,Chhattisgarh,1,21.2787,81.8661
344,25-03-2020,6:00 PM,Delhi,31,28.7041,77.1025
345,25-03-2020,6:00 PM,Gujarat,38,22.2587,71.1924
346,25-03-2020,6:00 PM,Haryana,28,29.0588,76.0856
347,25-03-2020,6:00 PM,Himachal Pradesh,3,31.1048,77.1734
348,25-03-2020,6:00 PM,Karnataka,41,15.3173,75.7139
349,25-03-2020,6:00 PM,Kerala,109,10.8505,76.2711
350,25-03-2020,6:00 PM,Madhya Pradesh,14,22.9734,78.6569
351,25-03-2020,6:00 PM,Maharashtra,128,19.7515,75.7139
352,25-03-2020,6:00 PM,Manipur,1,24.6637,93.9063
353,25-03-2020,6:00 PM,Mizoram,1,23.1645,92.9376
354,25-03-2020,6:00 PM,Odisha,2,20.9517,85.0985
355,25-03-2020,6:00 PM,Puducherry,1,11.9416,79.8083
356,25-03-2020,6:00 PM,Punjab,29,31.1471,75.3415
357,25-03-2020,6:00 PM,Rajasthan,36,27.0238,74.2179
358,25-03-2020,6:00 PM,Tamil Nadu,18,11.1271,78.6569
359,25-03-2020,6:00 PM,Telengana,35,18.1124,79.0193
360,25-03-2020,6:00 PM,Chandigarh,7,30.7333,76.7794
361,25-03-2020,6:00 PM,Jammu and Kashmir,7,33.7782,76.5762
362,25-03-2020,6:00 PM,Ladakh,13,34.1525,77.577
363,25-03-2020,6:00 PM,Uttar Pradesh,37,26.8467,80.9462
364,25-03-2020,6:00 PM,Uttarakhand,4,30.0668,79.0193
365,25-03-2020,6:00 PM,West Bengal,9,22.9868,87.855
366,26-03-2020,6:00 PM,Andaman and Nicobar Islands,1,11.7401,92.6586
367,26-03-2020,6:00 PM,Andhra Pradesh,11,15.9129,79.74
368,26-03-2020,6:00 PM,Bihar,6,25.0961,85.3131
369,26-03-2020,6:00 PM,Chandigarh,7,30.7333,76.7794
370,26-03-2020,6:00 PM,Chhattisgarh,6,21.2787,81.8661
371,26-03-2020,6:00 PM,Delhi,36,28.7041,77.1025
372,26-03-2020,6:00 PM,Goa,3,15.2993,74.124
373,26-03-2020,6:00 PM,Gujarat,43,22.2587,71.1924
374,26-03-2020,6:00 PM,Haryana,30,29.0588,76.0856
375,26-03-2020,6:00 PM,Himachal Pradesh,3,31.1048,77.1734
376,26-03-2020,6:00 PM,Jammu and Kashmir,13,33.7782,76.5762
377,26-03-2020,6:00 PM,Karnataka,55,15.3173,75.7139
378,26-03-2020,6:00 PM,Kerala,118,10.8505,76.2711
379,26-03-2020,6:00 PM,Ladakh,13,34.1525,77.577
380,26-03-2020,6:00 PM,Madhya Pradesh,20,22.9734,78.6569
381,26-03-2020,6:00 PM,Maharashtra,124,19.7515,75.7139
382,26-03-2020,6:00 PM,Manipur,1,24.6637,93.9063
383,26-03-2020,6:00 PM,Mizoram,1,23.1645,92.9376
384,26-03-2020,6:00 PM,Odisha,2,20.9517,85.0985
385,26-03-2020,6:00 PM,Puducherry,1,11.9416,79.8083
386,26-03-2020,6:00 PM,Punjab,33,31.1471,75.3415
387,26-03-2020,6:00 PM,Rajasthan,41,27.0238,74.2179
388,26-03-2020,6:00 PM,Tamil Nadu,26,11.1271,78.6569
389,26-03-2020,6:00 PM,Telengana,44,18.1124,79.0193
390,26-03-2020,6:00 PM,Uttarakhand,5,30.0668,79.0193
391,26-03-2020,6:00 PM,Uttar Pradesh,41,26.8467,80.9462
392,26-03-2020,6:00 PM,West Bengal,10,22.9868,87.855
393,27-03-2020,10:00 AM,Andaman and Nicobar Islands,1,11.7401,92.6586
394,27-03-2020,10:00 AM,Andhra Pradesh,12,15.9129,79.74
395,27-03-2020,10:00 AM,Bihar,6,25.0961,85.3131
396,27-03-2020,10:00 AM,Chandigarh,7,30.7333,76.7794
397,27-03-2020,10:00 AM,Chhattisgarh,6,21.2787,81.8661
398,27-03-2020,10:00 AM,Delhi,36,28.7041,77.1025
399,27-03-2020,10:00 AM,Goa,3,15.2993,74.124
400,27-03-2020,10:00 AM,Gujarat,43,22.2587,71.1924
401,27-03-2020,10:00 AM,Haryana,30,29.0588,76.0856
402,27-03-2020,10:00 AM,Himachal Pradesh,3,31.1048,77.1734
403,27-03-2020,10:00 AM,Jammu and Kashmir,13,33.7782,76.5762
